target,source
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collection_put_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collections-put-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collection_delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collection-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collection_delete_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collections-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_movingfeature,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_features_get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/features-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_features_get_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/features-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_features_post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/features-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_features_post_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/features-post-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/mf-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_get_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/mf-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/mf-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_delete_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/mf-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tgsequence_get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tgsequence-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tgsequence_get_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tgsequence-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tgsequence_post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tgsequence-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tgsequence_post_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tgsequence-post-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tgeometry_delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tpgeometry-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tpgeometry_delete_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tpgeometry-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tpgeometry_query_distance,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tpgeometry-query-distance
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tpgeometry_query_velocity,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tpgeometry-query-velocity
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tpgeometry_query_acceleration,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tpgeometry-query-acceleration
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperties_get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperties-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperties_get_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperties-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperties_post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperties-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperties_post_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperties-post-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperty_get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperty-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperty_get_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperty-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperty_post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperty-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperty_post_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperty-post-success
