timestamp,target,source,type
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_1359e488-fffc-7f2f-e32b-3147b398f9df,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/center-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_e52e50c1-2d80-6976-510e-88e3aae24450,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/width-height,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_ff453b6d-865f-bb46-12f0-386593c0043a,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/map-success,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_datetime,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/datetime,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_52be8585-0ec9-71a8-165a-0664a556e319,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/datetime/datetime-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_75998437-0a11-4b47-c293-8463ab5a566a,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/datetime/datetime-response,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_4bcfdae1-3989-1aa7-b7e3-8e3ecf3958aa,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/datetime/subset-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_8e2402d0-ecc2-3180-bb98-360b4e7212fc,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/datetime/subset-response,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_cc1ec868-5e1a-52cb-9681-1ae47b4b91ad,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/datetime/axis,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_e10fa07a-5928-836a-2048-ea5e6ff5fae1,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/datetime/map-success,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_general-subsetting,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/general-subsetting,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_0f4d6ff8-77a6-9c09-0da3-3a5b9e3e2056,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/general-subsetting/uniform-additional-dimensions,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_02c13dbd-ee89-bc48-10ec-140295901ef7,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/general-subsetting/subset-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_crs,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/crs,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_4437a118-44b4-c2cc-7590-6dbc3e8381b4,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/crs/crs-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_9dd7ac32-904e-1658-ed6a-9503870ee3d7,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/crs/map-success,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_orientation,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/orientation,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_b49d42f5-0875-bdea-239f-d2392b176e8a,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/orientation/orientation,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_62f23bec-d4e5-c0cc-5eb6-70d302b526e7,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/orientation/response-headers,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_projection,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_af209f9e-f80e-5727-f5cc-1cb6f90dc328,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection/crs-proj-method,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_4b338d4c-1c02-b00e-18be-9267143be82c,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection/crs-proj-params,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_d851763e-423f-b271-d6a0-af2f82c486e3,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection/crs-proj-center-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_24cb2b3e-cb01-2b93-624a-44a22e51707e,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection/crs-datum,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_0b2fb709-bc26-6b5b-a7b8-7f7f141a7738,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection/response-headers,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_projection_projections-resource,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection/projections-resource,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_projection_projections-response,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/projection/projections-response,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_collection-map,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/collection-map,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_d84391b9-79ef-ed4d-a905-15670b3f3055,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/collection-map/desc-links,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_4266d651-1ea3-f83a-c832-9ce316a2f1c4,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/collection-map/desc-crs,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_b9524944-685e-3012-5a41-4f37e2d6dc46,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/collection-map/map-operation,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_dataset-map,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/dataset-map,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_a6b0e51f-064b-3840-1b46-6c6997468ec4,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/dataset-map/landingpage,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_2fa660c1-c777-051b-33c0-b25d526053b6,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/dataset-map/desc-extent,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_327314f4-b962-f4f8-80b9-b18e366cc3f5,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/dataset-map/desc-crs,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_6a29fc7a-f418-5357-70f4-d8103686eae8,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/dataset-map/operation,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_styled-map,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/styled-map,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_ec85254f-d63a-87c0-1c9a-28ea64c70027,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/styled-map/desc-links,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_30b3ab67-a9c5-51d7-dde3-7133c3fd4ff2,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/styled-map/map-operation,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_png,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/png,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_7388a5a8-8d45-a6b6-ccef-b90d2164bf99,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/png/content,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_jpeg,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/jpeg,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_8013cccd-34c4-50e8-b6ba-47bc5a31ecd8,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/jpeg/content,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_jpegxl,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/jpegxl,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_5512a830-7dee-6bd8-a5cd-d0e16ca60501,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/jpegxl/content,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_tiff,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/tiff,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_a3ab00a7-2a63-f038-bdbf-e286efc076f1,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/tiff/content,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_svg,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/svg,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_ac4b16e8-4445-3509-3ccd-51f13399f59a,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/svg/content,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_html,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/html,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_30cf2bd9-6601-3c96-4a51-030f31434ac6,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/html/content,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_api-operations,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/api-operations,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_40474bfd-c22b-1dcd-5a51-b9f6dba63193,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/api-operations/completeness,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_ae540588-ece5-d188-95c7-b874b33e99c6,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/api-operations/operation-id,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_cors,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/cors,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_0493d064-3bcb-8753-e858-cbbfbd208d13,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/cors/cors,abstract_test
