200,http://www.opengis.net/def/function/geosparql/sfCrosses_output
200,http://www.opengis.net/def/function/geosparql/sfCrosses_param1
200,http://www.opengis.net/def/function/geosparql/sfCrosses_param2
200,http://www.opengis.net/def/function/geosparql/sfDisjoint_output
200,http://www.opengis.net/def/function/geosparql/sfDisjoint_param1
200,http://www.opengis.net/def/function/geosparql/sfDisjoint_param2
200,http://www.opengis.net/def/function/geosparql/sfEquals_output
200,http://www.opengis.net/def/function/geosparql/sfEquals_param1
200,http://www.opengis.net/def/function/geosparql/sfEquals_param2
200,http://www.opengis.net/def/function/geosparql/sfIntersects_output
200,http://www.opengis.net/def/function/geosparql/sfIntersects_param1
200,http://www.opengis.net/def/function/geosparql/sfIntersects_param2
200,http://www.opengis.net/def/function/geosparql/sfOverlaps_output
200,http://www.opengis.net/def/function/geosparql/sfOverlaps_param1
200,http://www.opengis.net/def/function/geosparql/sfOverlaps_param2
200,http://www.opengis.net/def/function/geosparql/sfTouches_output
200,http://www.opengis.net/def/function/geosparql/sfTouches_param1
200,http://www.opengis.net/def/function/geosparql/sfTouches_param2
200,http://www.opengis.net/def/function/geosparql/sfWithin_output
200,http://www.opengis.net/def/function/geosparql/sfWithin_param1
200,http://www.opengis.net/def/function/geosparql/sfWithin_param2
200,http://www.opengis.net/def/function/geosparql/symDifference_output
200,http://www.opengis.net/def/function/geosparql/symDifference_param1
200,http://www.opengis.net/def/function/geosparql/symDifference_param2
200,http://www.opengis.net/def/function/geosparql/union_output
200,http://www.opengis.net/def/function/geosparql/union_param1
200,http://www.opengis.net/def/function/geosparql/union_param2
